Date,Open,High,Low,Close,Adj Close,Volume
2011-09-08,48.799999,49.080002,48.320000,48.919998,37.531864,2316700
2011-09-09,48.700001,48.830002,47.360001,47.470001,36.419415,4191800
2011-09-12,46.990002,47.000000,45.889999,46.200001,35.445061,5178700
2011-09-13,46.330002,46.840000,46.070000,46.250000,35.483418,3542000
2011-09-14,46.650002,46.680000,45.770000,45.990002,35.283947,4412100
2011-09-15,46.599998,47.590000,46.599998,47.470001,36.419415,6568600
2011-09-16,47.889999,48.160000,46.299999,46.299999,35.521782,9414700
2011-09-19,46.000000,46.730000,45.619999,46.599998,35.751942,2599200
2011-09-20,46.830002,47.349998,46.560001,47.040001,36.089520,2930500
2011-09-21,47.000000,47.730000,46.450001,46.570000,35.728928,4504400
2011-09-22,45.570000,45.820000,44.380001,45.360001,34.800610,7211900
2011-09-23,44.750000,46.380001,44.599998,46.090000,35.360676,6214200
2011-09-26,46.650002,47.980000,45.380001,47.980000,36.810703,4638100
2011-09-27,48.450001,48.950001,47.820000,48.080002,36.887413,5143100
2011-09-28,48.250000,48.290001,47.299999,47.529999,36.465446,2725400
2011-09-29,48.000000,48.410000,47.630001,48.410000,37.140602,3905600
2011-09-30,47.830002,48.279999,47.669998,48.060001,36.872070,3400000
2011-10-03,47.709999,47.740002,46.520000,46.779999,35.890045,4842700
2011-10-04,45.990002,46.189999,44.950001,45.950001,35.253258,4200000
2011-10-05,46.000000,47.279999,45.299999,46.650002,35.790310,3800000
2011-10-06,46.869999,48.000000,46.520000,47.959999,36.795345,3000000
2011-10-07,47.980000,48.189999,47.150002,47.299999,36.288990,2200000
2011-10-11,48.299999,48.299999,47.770000,47.950001,36.787678,2200000
2011-10-12,48.250000,49.029999,48.060001,48.830002,37.462822,2900000
2011-10-13,48.720001,48.720001,47.610001,47.820000,36.687939,2900000
2011-10-14,48.160000,48.200001,47.389999,47.700001,36.595875,3200000
2011-10-17,47.730000,47.950001,47.220001,47.490002,36.434772,2200000
2011-10-18,47.389999,47.740002,47.220001,47.720001,36.611217,2538900
2011-10-19,47.610001,48.070000,47.320000,47.400002,36.365719,4100000
2011-10-20,47.439999,47.939999,47.150002,47.590000,36.511478,3095800
2011-10-21,47.980000,48.169998,47.810001,48.040001,36.856735,3004700
2011-10-24,47.779999,48.080002,47.450001,48.080002,37.306774,3758000
2011-10-25,47.869999,48.000000,47.610001,47.700001,37.011909,3578900
2011-10-26,47.900002,48.220001,47.669998,48.160000,37.368843,2118900
2011-10-27,49.009998,50.150002,48.930000,49.660000,38.532734,4711100
2011-10-28,49.410000,50.029999,49.349998,49.639999,38.517216,2104700
2011-10-31,49.360001,49.599998,48.619999,48.619999,37.725773,3470300
2011-11-01,47.689999,47.730000,46.950001,47.040001,36.499802,4532000
2011-11-02,47.380001,47.740002,46.730000,46.919998,36.406693,3882600
2011-11-03,47.180000,47.580002,46.860001,46.980000,36.453239,3779000
2011-11-04,46.990002,47.070000,45.830002,45.849998,35.576439,4886700
2011-11-07,46.209999,46.299999,45.830002,46.000000,35.692829,3524400
2011-11-08,46.169998,46.480000,45.950001,46.419998,36.018715,2239900
2011-11-09,45.980000,45.990002,45.049999,45.130001,35.017769,4519300
2011-11-10,45.590000,45.599998,44.750000,45.000000,34.916904,3400300
2011-11-11,45.369999,45.790001,45.360001,45.650002,35.421257,3372200
2011-11-14,45.830002,46.150002,45.320000,45.900002,35.615231,2300000
2011-11-15,45.610001,45.680000,45.209999,45.400002,35.227280,3061100
2011-11-16,45.349998,45.599998,45.000000,45.099998,34.994484,3900000
2011-11-17,45.200001,45.209999,43.849998,43.950001,34.102180,4622400
2011-11-18,44.380001,44.490002,43.299999,44.419998,34.466854,4300000
2011-11-21,43.849998,44.700001,43.560001,44.450001,34.490135,3701600
2011-11-22,44.349998,45.020000,44.090000,44.930000,34.862587,3988000
2011-11-23,44.459999,44.599998,43.689999,43.900002,34.063381,5093800
2011-11-24,44.090000,44.200001,43.500000,43.900002,34.063381,876900
2011-11-25,43.950001,44.040001,43.299999,43.400002,33.675415,2805900
2011-11-28,44.590000,44.919998,44.209999,44.320000,34.389271,4268200
2011-11-29,44.310001,45.150002,44.200001,45.009998,34.924660,3469400
2011-11-30,46.000000,47.259998,46.000000,47.259998,36.670502,4822300
2011-12-01,47.240002,47.340000,46.130001,47.029999,36.492039,5574700
2011-12-02,48.360001,48.880001,48.060001,48.770000,37.842152,6488500
2011-12-05,49.169998,49.730000,49.139999,49.270000,38.230122,5064600
2011-12-06,49.000000,49.150002,48.500000,48.500000,37.632664,3714700
2011-12-07,48.450001,49.660000,48.040001,49.570000,38.462914,5062100
2011-12-08,49.279999,49.480000,48.540001,48.810001,37.873196,13732300
2011-12-09,48.840000,49.709999,48.830002,49.470001,38.385315,3905200
2011-12-12,49.000000,49.110001,48.400002,48.570000,37.686977,5700000
2011-12-13,48.860001,49.139999,48.049999,48.570000,37.686977,4000000
2011-12-14,48.459999,48.869999,47.820000,48.189999,37.392120,4147200
2011-12-15,48.389999,48.500000,47.709999,48.290001,37.469711,2600000
2011-12-16,48.099998,48.950001,48.000000,48.820000,37.880951,6674200
2011-12-19,48.860001,49.000000,48.400002,48.700001,37.787842,3599200
2011-12-20,48.900002,49.470001,48.869999,49.130001,38.121487,4315200
2011-12-21,49.110001,49.250000,48.830002,49.029999,38.043903,1954600
2011-12-22,49.180000,50.919998,49.139999,50.919998,39.510410,4963800
2011-12-23,51.049999,51.779999,50.799999,51.299999,39.805260,3016600
2011-12-28,51.439999,51.450001,50.549999,50.849998,39.456093,1633200
2011-12-29,50.779999,51.599998,50.770000,51.470001,39.937180,1651200
2011-12-30,51.400002,52.000000,51.400002,51.980000,40.332893,1940700
2012-01-03,52.299999,52.779999,52.130001,52.779999,40.953644,2985800
2012-01-04,52.700001,53.049999,52.410000,52.950001,41.085552,12375500
2012-01-05,52.610001,52.740002,52.119999,52.340000,40.612232,3619400
2012-01-06,52.070000,52.150002,51.340000,52.049999,40.387218,3934800
2012-01-09,51.959999,52.320000,51.770000,52.240002,40.534641,3150300
2012-01-10,52.750000,52.750000,52.389999,52.430000,40.682072,3332300
2012-01-11,52.349998,52.770000,52.340000,52.610001,40.821739,2600000
2012-01-12,52.770000,52.930000,52.439999,52.770000,40.945877,2460700
2012-01-13,52.540001,52.660000,51.900002,52.090000,40.418243,3295700
2012-01-16,52.090000,52.410000,51.959999,52.080002,40.410488,1247800
2012-01-17,52.270000,52.349998,51.639999,51.820000,40.208748,5397700
2012-01-18,51.650002,52.580002,51.599998,52.450001,40.697594,5007900
2012-01-19,52.759998,53.180000,52.709999,53.099998,41.201939,3056000
2012-01-20,53.040001,53.849998,53.020000,53.849998,41.783886,2640700
2012-01-23,53.900002,54.869999,53.830002,54.820000,42.536549,4081500
2012-01-24,53.849998,54.040001,53.470001,53.790001,42.152554,4009600
2012-01-25,53.599998,53.750000,53.080002,53.230000,41.713722,4200500
2012-01-26,53.599998,53.639999,52.520000,52.720001,41.314041,2446200
2012-01-27,52.360001,52.930000,52.049999,52.330002,41.008423,2816900
2012-01-30,52.049999,52.560001,51.840000,52.430000,41.086781,2530900
2012-01-31,52.799999,52.840000,52.029999,52.369999,41.039768,2870600
2012-02-01,52.750000,53.400002,52.720001,53.279999,41.752888,3337500
2012-02-02,53.029999,53.230000,52.450001,52.930000,41.478615,3673400
2012-02-03,53.220001,53.669998,53.040001,53.330002,41.792076,2872300
2012-02-06,53.150002,53.650002,53.150002,53.470001,41.901794,1751400
2012-02-07,53.549999,53.700001,52.880001,53.580002,41.987988,2319600
2012-02-08,53.619999,54.189999,53.520000,53.930000,42.262264,2326400
2012-02-09,53.810001,53.980000,53.610001,53.869999,42.215252,1614400
2012-02-10,53.500000,53.900002,53.040001,53.599998,42.003654,2030500
2012-02-13,53.740002,53.990002,53.430000,53.660000,42.050678,3412200
2012-02-14,53.650002,53.650002,53.049999,53.650002,42.042839,2314800
2012-02-15,53.650002,53.740002,53.180000,53.459999,41.893940,2369100
2012-02-16,53.220001,53.700001,53.220001,53.360001,41.815575,4504700
2012-02-17,53.360001,53.419998,53.070000,53.139999,41.643185,2048200
2012-02-21,53.250000,53.750000,53.009998,53.720001,42.097710,4027300
2012-02-22,53.709999,54.470001,53.520000,54.320000,42.567886,4413900
2012-02-23,54.130001,54.470001,54.020000,54.419998,42.646255,2876500
2012-02-24,54.389999,54.820000,54.160000,54.660000,42.834328,2714400
2012-02-27,54.369999,55.029999,53.930000,55.029999,43.124275,3488200
2012-02-28,55.000000,55.689999,54.869999,55.619999,43.586636,3536500
2012-02-29,55.740002,55.970001,55.279999,55.680000,43.633652,4970200
2012-03-01,56.040001,57.380001,56.020000,56.799999,44.511337,5002700
2012-03-02,56.599998,57.080002,55.980000,56.400002,44.197876,3730800
2012-03-05,56.320000,57.000000,56.119999,56.770000,44.487839,2471400
2012-03-06,56.259998,56.959999,55.970001,56.150002,44.001968,5114800
2012-03-07,56.110001,56.180000,55.389999,55.790001,43.719864,3158300
2012-03-08,56.000000,56.959999,55.889999,56.930000,44.613220,3009700
2012-03-09,56.799999,57.150002,56.520000,56.860001,44.558369,3827200
2012-03-12,56.860001,57.080002,56.520000,56.779999,44.495659,1902600
2012-03-13,56.730000,58.000000,56.730000,58.000000,45.451714,3064400
2012-03-14,58.000000,58.490002,57.369999,57.740002,45.247978,3058400
2012-03-15,57.509998,58.500000,57.509998,58.180000,45.592781,3364100
2012-03-16,58.220001,58.500000,58.000000,58.020000,45.467388,8462000
2012-03-19,57.950001,58.410000,57.799999,58.259998,45.655479,2294600
2012-03-20,57.849998,58.180000,57.639999,58.150002,45.569271,1787800
2012-03-21,57.930000,58.540001,57.700001,58.139999,45.561420,2295200
2012-03-22,57.799999,58.119999,57.770000,57.869999,45.349850,2778600
2012-03-23,57.799999,58.080002,57.750000,58.000000,45.451714,3347700
2012-03-26,58.250000,58.750000,58.150002,58.669998,45.976780,5241100
2012-03-27,58.669998,59.130001,58.599998,58.740002,46.031635,2200000
2012-03-28,58.610001,58.779999,58.169998,58.779999,46.062969,2417100
2012-03-29,58.509998,58.630001,57.349998,57.980000,45.436054,3317700
2012-03-30,58.070000,58.310001,57.709999,57.810001,45.302826,2695800
2012-04-02,57.619999,58.740002,57.580002,58.740002,46.031635,2644500
2012-04-03,57.150002,57.790001,56.790001,57.099998,44.746445,5457600
2012-04-04,56.400002,57.310001,56.389999,57.189999,44.816967,2946300
2012-04-05,56.860001,56.990002,56.560001,56.959999,44.636734,1900000
2012-04-09,56.419998,56.770000,56.220001,56.549999,44.315430,1500000
2012-04-10,56.540001,56.650002,55.669998,55.950001,43.845242,2505800
2012-04-11,56.099998,56.619999,56.060001,56.299999,44.119518,2617100
2012-04-12,56.410000,57.070000,56.240002,56.820000,44.527020,2079900
2012-04-13,56.750000,56.799999,55.820000,55.880001,43.790382,3064100
2012-04-16,56.139999,56.450001,55.939999,56.290001,44.111675,2063300
2012-04-17,56.490002,56.880001,56.090000,56.779999,44.495659,2267900
2012-04-18,56.680000,57.349998,56.450001,56.959999,44.636734,2090500
2012-04-19,57.080002,57.400002,56.980000,57.220001,44.840473,2616500
2012-04-20,57.310001,57.470001,57.080002,57.150002,44.785637,2262500
2012-04-23,56.150002,56.540001,56.099998,56.500000,44.722305,2510800
2012-04-24,56.419998,56.849998,56.330002,56.540001,44.753971,1638400
2012-04-25,56.799999,56.970001,56.599998,56.900002,45.038918,1941200
2012-04-26,56.849998,56.970001,56.169998,56.590000,44.793530,1999200
2012-04-27,56.549999,57.099998,56.389999,57.029999,45.141815,1825400
2012-04-30,56.900002,57.090000,56.450001,57.090000,45.189320,1700000
2012-05-01,56.959999,57.090000,56.560001,56.849998,44.999336,1690800
2012-05-02,56.560001,56.669998,56.049999,56.360001,44.611485,1710300
2012-05-03,56.419998,56.709999,55.709999,55.830002,44.191959,2300000
2012-05-04,55.490002,55.750000,54.450001,54.959999,43.503311,2960400
2012-05-07,54.509998,55.290001,54.470001,55.009998,43.542889,1913400
2012-05-08,54.799999,54.950001,53.540001,54.090000,42.814667,4763400
2012-05-09,53.500000,53.840000,53.139999,53.369999,42.244762,2600000
2012-05-10,53.630001,54.439999,53.509998,53.950001,42.703861,2400000
2012-05-11,53.549999,54.259998,53.250000,54.000000,42.743431,1585400
2012-05-14,53.209999,53.669998,53.099998,53.220001,42.126034,1900000
2012-05-15,53.029999,53.220001,52.709999,52.910000,41.880634,2110900
2012-05-16,52.889999,53.500000,52.610001,53.029999,41.975647,1900000
2012-05-17,52.869999,53.000000,51.790001,51.959999,41.128677,3879400
2012-05-18,52.250000,52.830002,51.509998,51.700001,40.922886,3100000
2012-05-22,52.299999,52.599998,51.840000,52.169998,41.294907,2400000
2012-05-23,51.770000,53.000000,51.360001,52.900002,41.872726,2444400
2012-05-24,52.290001,52.560001,50.680000,51.380001,40.669594,3977900
2012-05-25,51.160000,51.160000,50.139999,50.349998,39.854298,2829200
2012-05-28,50.610001,50.869999,49.869999,50.430000,39.917622,2514900
2012-05-29,50.790001,51.080002,50.599998,50.980000,40.352970,2012500
2012-05-30,50.689999,51.060001,50.290001,50.639999,40.083839,1768000
2012-05-31,50.889999,51.580002,50.529999,51.549999,40.804146,2962300
2012-06-01,50.689999,50.889999,49.840000,49.990002,39.569340,3661600
2012-06-04,49.810001,50.080002,48.700001,49.570000,39.236889,3197600
2012-06-05,49.549999,50.439999,49.450001,50.380001,39.878044,2504600
2012-06-06,50.860001,50.959999,50.389999,50.660000,40.099682,2312000
2012-06-07,50.959999,51.400002,50.730000,50.990002,40.360882,2658100
2012-06-08,50.619999,51.200001,50.189999,50.310001,39.822636,2163200
2012-06-11,50.910000,50.910000,49.889999,49.990002,39.569340,2276800
2012-06-12,50.060001,50.549999,49.869999,50.520000,39.988853,1941100
2012-06-13,50.189999,51.419998,50.150002,50.990002,40.360882,2316900
2012-06-14,51.090000,51.099998,50.599998,50.849998,40.250065,1809400
2012-06-15,50.970001,51.340000,50.740002,51.240002,40.558773,5566100
2012-06-18,51.240002,51.750000,50.779999,50.900002,40.289646,13154000
2012-06-19,51.099998,52.959999,51.000000,52.910000,41.880634,3622000
2012-06-20,52.810001,53.189999,52.389999,53.049999,41.991463,2091400
2012-06-21,52.900002,53.230000,51.279999,51.330002,40.630005,2620400
2012-06-22,51.250000,52.200001,51.139999,51.959999,41.128677,1542300
2012-06-25,51.520000,51.750000,50.759998,50.950001,40.329216,2006300
2012-06-26,50.810001,51.200001,50.509998,51.130001,40.471691,1720800
2012-06-27,51.150002,51.610001,50.900002,51.380001,40.669594,1359500
2012-06-28,51.000000,51.200001,50.310001,51.200001,40.527107,2294700
2012-06-29,52.099998,52.250000,51.660000,52.160000,41.286991,2538500
2012-07-03,52.939999,53.500000,52.610001,53.090000,42.023129,3056000
2012-07-04,53.000000,54.000000,52.970001,53.720001,42.521801,1013000
2012-07-05,53.689999,53.900002,53.290001,53.529999,42.371410,2702000
2012-07-06,53.250000,53.330002,52.509998,52.779999,41.777748,1683500
2012-07-09,52.700001,52.930000,52.099998,52.580002,41.619438,1523600
2012-07-10,52.570000,53.000000,52.070000,52.480000,41.540287,1728300
2012-07-11,52.310001,52.939999,52.310001,52.799999,41.793571,1973200
2012-07-12,52.400002,52.419998,52.009998,52.180000,41.302818,2502700
2012-07-13,52.380001,52.680000,52.349998,52.480000,41.540287,1228700
2012-07-16,52.500000,52.500000,52.049999,52.180000,41.302818,1493000
2012-07-17,52.349998,52.639999,52.290001,52.340000,41.429466,1352400
2012-07-18,52.450001,52.549999,52.240002,52.380001,41.461128,1259700
2012-07-19,52.419998,52.840000,52.419998,52.660000,41.682762,2439700
2012-07-20,52.490002,52.570000,52.029999,52.410000,41.484879,2232800
2012-07-23,51.919998,51.919998,51.000000,51.520000,40.780407,3175500
2012-07-24,51.099998,51.380001,50.590000,50.820000,40.676350,2316600
2012-07-25,50.980000,50.990002,50.180000,50.389999,40.332176,2555600
2012-07-26,50.700001,51.009998,50.439999,50.849998,40.700356,2242000
2012-07-27,51.250000,52.189999,50.950001,51.730000,41.404716,3123700
2012-07-30,51.630001,52.090000,51.529999,51.750000,41.420719,1594200
2012-07-31,52.020000,52.070000,51.200001,51.380001,41.124577,2698200
2012-08-01,51.709999,51.720001,51.040001,51.099998,40.900448,1964000
2012-08-02,50.849998,51.310001,50.450001,50.860001,40.708370,2014100
2012-08-03,51.410000,51.820000,51.410000,51.599998,41.300655,1607400
2012-08-07,51.830002,52.119999,51.700001,51.840000,41.492767,2220000
2012-08-08,51.799999,51.970001,51.080002,51.349998,41.100563,2478200
2012-08-09,51.220001,51.470001,50.980000,51.200001,40.980511,1365700
2012-08-10,51.020000,51.240002,50.889999,51.150002,40.940479,1533000
2012-08-13,51.189999,51.250000,50.529999,50.900002,40.740383,2384500
2012-08-14,51.209999,52.320000,51.020000,51.980000,41.604809,4639800
2012-08-15,51.849998,52.810001,51.849998,52.720001,42.197113,4927600
2012-08-16,52.799999,53.480000,52.580002,53.450001,42.781399,3491900
2012-08-17,53.450001,54.000000,53.419998,53.990002,43.213623,2732000
2012-08-20,53.759998,53.959999,53.419998,53.520000,42.837429,1524400
2012-08-21,53.650002,54.209999,53.630001,54.049999,43.261635,2314300
2012-08-22,53.720001,53.959999,53.310001,53.480000,42.805412,2082800
2012-08-23,53.450001,53.520000,53.000000,53.290001,42.653351,1757300
2012-08-24,53.220001,54.180000,53.169998,53.730000,43.005516,2324600
2012-08-27,53.990002,53.990002,53.560001,53.910000,43.149582,1368100
2012-08-28,54.250000,54.750000,54.099998,54.169998,43.357685,3924400
2012-08-29,54.439999,54.730000,54.090000,54.599998,43.701859,2273500
2012-08-30,55.110001,55.459999,54.669998,54.959999,43.990009,5405600
2012-08-31,55.250000,55.790001,55.139999,55.169998,44.158089,3561400
2012-09-04,55.270000,55.400002,54.660000,54.860001,43.909962,2685400
2012-09-05,54.849998,55.799999,54.849998,55.630001,44.526279,3324500
2012-09-06,55.700001,56.000000,55.529999,55.959999,44.790409,2295500
2012-09-07,55.830002,56.299999,55.820000,56.189999,44.974503,2251000
2012-09-10,56.119999,56.630001,56.099998,56.439999,45.174595,1493700
2012-09-11,56.509998,56.520000,55.630001,55.810001,44.670341,2731700
2012-09-12,56.040001,56.090000,55.230000,55.410000,44.350185,2011600
2012-09-13,55.410000,55.930000,55.230000,55.750000,44.622330,1806200
2012-09-14,56.160000,56.400002,55.750000,56.070000,44.878456,2061900
2012-09-17,56.000000,56.349998,55.820000,56.040001,44.854439,1247300
2012-09-18,55.950001,56.490002,55.860001,56.389999,45.134579,1928700
2012-09-19,56.400002,56.900002,56.400002,56.720001,45.398712,2390100
2012-09-20,56.459999,56.860001,56.380001,56.750000,45.422722,1332200
2012-09-21,56.660000,56.849998,55.990002,55.990002,44.814423,8668400
2012-09-24,56.040001,56.279999,55.669998,56.169998,44.958492,1631000
2012-09-25,56.029999,56.730000,55.950001,56.180000,44.966488,3889700
2012-09-26,55.759998,56.369999,55.759998,56.169998,44.958492,1695100
2012-09-27,56.340000,56.849998,56.169998,56.689999,45.374699,2283800
2012-09-28,56.299999,56.599998,56.029999,56.540001,45.254635,3058900
2012-10-01,56.880001,57.470001,56.790001,56.849998,45.502769,3819300
2012-10-02,56.970001,57.240002,56.610001,56.880001,45.526779,3697900
2012-10-03,57.000000,57.160000,56.689999,57.020000,45.638832,1102300
2012-10-04,57.099998,57.580002,57.099998,57.529999,46.047039,1624300
2012-10-05,57.599998,57.889999,57.299999,57.430000,45.966999,1586900
2012-10-09,57.430000,57.450001,57.000000,57.139999,45.734879,2133800
2012-10-10,56.900002,57.169998,56.790001,56.830002,45.486763,1536300
2012-10-11,57.200001,57.200001,56.660000,56.810001,45.470745,1421000
2012-10-12,56.799999,56.910000,56.610001,56.849998,45.502769,1335300
2012-10-15,56.860001,57.380001,56.810001,57.240002,45.814915,1256600
2012-10-16,57.450001,57.970001,57.430000,57.860001,46.311169,2036500
2012-10-17,57.869999,58.189999,57.860001,58.189999,46.575294,3038100
2012-10-18,58.070000,58.779999,58.049999,58.750000,47.023525,2923200
2012-10-19,58.349998,58.549999,58.220001,58.520000,46.839439,2203700
2012-10-22,58.400002,58.740002,58.310001,58.599998,46.903465,2094800
2012-10-23,57.480000,57.549999,56.599998,56.939999,46.046261,3778400
2012-10-24,57.090000,57.189999,56.770000,57.000000,46.094772,1900000
2012-10-25,57.160000,57.439999,56.869999,56.910000,46.022011,1837400
2012-10-26,56.799999,57.160000,56.759998,56.830002,45.957310,1744000
2012-10-29,56.720001,56.750000,56.230000,56.349998,45.569141,985300
2012-10-30,56.320000,56.919998,56.240002,56.919998,46.030087,1190600
2012-10-31,57.000000,57.480000,56.810001,56.939999,46.046261,2133500
2012-11-01,57.009998,57.700001,56.849998,57.580002,46.563820,1516500
2012-11-02,57.740002,57.860001,57.279999,57.560001,46.547649,1394400
2012-11-05,57.310001,57.759998,57.180000,57.349998,46.377823,1019500
2012-11-06,57.439999,57.650002,56.970001,57.139999,46.207996,1783500
2012-11-07,56.990002,57.080002,56.310001,56.330002,45.552956,1809800
2012-11-08,56.139999,56.570000,55.700001,55.720001,45.059673,1755400
2012-11-09,55.470001,56.070000,55.439999,55.849998,45.164799,1727700
2012-11-12,55.820000,56.040001,55.680000,55.910000,45.213322,903400
2012-11-13,55.549999,56.439999,55.549999,55.950001,45.245670,2114200
2012-11-14,55.939999,56.180000,55.240002,55.310001,44.728115,2915300
2012-11-15,55.080002,55.750000,54.509998,55.080002,44.542126,2234300
2012-11-16,55.369999,55.689999,54.820000,55.619999,44.978802,2149000
2012-11-19,56.150002,56.549999,56.099998,56.529999,45.714706,2042900
2012-11-20,56.560001,57.540001,56.439999,57.400002,46.418255,2696500
2012-11-21,57.299999,57.700001,57.209999,57.590000,46.571896,1576300
2012-11-22,57.779999,57.990002,57.709999,57.810001,46.749813,406900
2012-11-23,57.900002,58.099998,57.820000,57.950001,46.863029,1278200
2012-11-26,57.799999,58.099998,57.799999,57.950001,46.863029,1287900
2012-11-27,57.900002,58.200001,57.830002,58.029999,46.927727,1598100
2012-11-28,57.689999,58.430000,57.639999,58.349998,47.186493,1838900
2012-11-29,58.500000,58.900002,58.480000,58.610001,47.396763,2464500
2012-11-30,58.580002,58.900002,58.209999,58.900002,47.631271,3057200
2012-12-03,58.910000,59.049999,58.450001,58.740002,47.501900,2111600
2012-12-04,58.549999,58.599998,58.299999,58.439999,47.259274,1658200
